Code;Code_source;Année;Date;Nom_espèce_source;Nom_RefTax_MNHN;Pays;Region;Ville;Quartier/lieux dit;UTM;UTM1;UTM10;Latitude;Longitude;Altitude;Mode_lecture;Précision;Précision;Type_acquisition ;nom_Observateur;orga_Observateur;Nom_bdd;Auteur;Année_publication;Titre_publication;Nom_revue;confidentialité;nom_fournisseur;organisation;Indigénat_population;Nombre_individus;Surface_patch;abondance_rareté;Description;Corinne;Direct_hab;Ordre;Association;Remarque;Remarque
1120;563431;2008;20080616;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Barranco de Cangirón;30SXK50;30SXK5806;;39,78929;-1,15473;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1121;832136;1996;19960319;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;Monte Maquial;30SYK30;30SYK3408;;39,7898;-0,26721;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1122;528869;1984;19840611;Convolvulus lanuginosus;;Spain;VALENCIA;Andilla;Rambla de Andilla;30SXK90;30SXK9007;;39,79176;-0,78095;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1123;528484;1980;19800705;Convolvulus lanuginosus;;Spain;VALENCIA;Andilla;Peñas de Dios;30SXK80;30SXK8307;;39,79329;-0,86265;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1124;965115;2010;20100410;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranco de la Hoya;30SYK10;30SYK1908;;39,79379;-0,44222;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1125;828481;2010;20100410;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranco de los Gaspares;30SYK10;30SYK1808;;39,79405;-0,45389;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1126;613363;1997;19970626;Convolvulus lanuginosus;;Spain;VALENCIA;Chelva;Los Azagadores;30SXK70;30SXK7907;;39,79414;-0,90934;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1127;1133843;2010;20101105;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranc de Rovira;30SYK10;30SYK1708;;39,7943;-0,46556;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1128;1133841;2010;20101105;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranc de Rovira;30SYK10;30SYK1608;;39,79456;-0,47723;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1129;582043;2009;20090627;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Partida del Rincón;30SXK60;30SXK6607;;39,79678;-1,06109;;inconnu;lieux dit;1000;import BDD internet;C. Torres Gómez,S. Galindo Gimeno;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1130;1406281;2007;20070422;Convolvulus lanuginosus;;Spain;CASTELLON;Xilxes;;30SYK40;30SYK4009;;39,79713;-0,19685;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1131;582813;2009;20090627;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;;30SXK60;30SXK6407;;39,79716;-1,08444;;inconnu;lieux dit;1000;import BDD internet;C. Torres Gómez;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1132;586723;2009;20090627;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Rincón de Juanas;30SXK60;30SXK6307;;39,79736;-1,09611;;inconnu;lieux dit;1000;import BDD internet;C. Torres Gómez;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1133;864541;2007;20070422;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;La Punta;30SYK30;30SYK3909;;39,79741;-0,20852;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1134;593261;2009;20090627;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Rincón de Juanas;30SXK60;30SXK6207;;39,79755;-1,10779;;inconnu;lieux dit;1000;import BDD internet;C. Torres Gómez;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1135;799131;1996;19960319;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;Montalar;30SYK30;30SYK3709;;39,79797;-0,23185;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1136;870439;1994;19941012;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Mosen Jaume;30SYK00;30SYK0208;;39,79799;-0,6406;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1137;795692;2010;20100601;Convolvulus lanuginosus;;Spain;VALENCIA;Alcublas;Barranco de la Loma;30SYK00;30SYK0108;;39,79823;-0,65227;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1138;563617;2008;20080616;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Barranco de Cangirón;30SXK50;30SXK5807;;39,7983;-1,15449;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1139;795680;2002;20021101;Convolvulus lanuginosus;;Spain;VALENCIA;Alcublas;Barranco de la Loma;30SYK00;30SYK0008;;39,79847;-0,66395;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1140;855145;1996;19960319;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;La Palera;30SYK30;30SYK3509;;39,79852;-0,25519;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1141;895838;2002;20021101;Convolvulus lanuginosus;;Spain;VALENCIA;Alcublas;Las Lomas;30SXK90;30SXK9908;;39,7987;-0,67562;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1142;855136;1996;19960319;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;La Palera;30SYK30;30SYK3409;;39,7988;-0,26685;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1143;832135;1996;19960319;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;Monte Maquial;30SYK30;30SYK3309;;39,79907;-0,27852;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1144;1346267;2012;20120609;Convolvulus lanuginosus;;Spain;CASTELLON;Soneja;;30SYK20;30SYK2709;;39,80069;-0,34853;;inconnu;lieux dit;1000;import BDD internet;C. Torres Gómez,J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1145;861224;2007;20071118;Convolvulus lanuginosus;;Spain;CASTELLON;Sot de Ferrer;Valle del Palancia;30SYK20;30SYK2209;;39,80201;-0,40688;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1146;965125;2010;20100410;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranco de la Hoya;30SYK10;30SYK1909;;39,80279;-0,44189;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1147;965109;2010;20100410;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranco de la Hoya;30SYK10;30SYK1809;;39,80305;-0,45356;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1148;1133844;2010;20101105;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranc de Rovira;30SYK10;30SYK1709;;39,8033;-0,46523;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1149;1133842;2010;20101105;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranc de Rovira;30SYK10;30SYK1609;;39,80356;-0,4769;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1150;1406282;2007;20070422;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;;30SYK41;30SYK4010;;39,80613;-0,19649;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1151;864551;2007;20070422;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;La Punta;30SYK31;30SYK3910;;39,80641;-0,20815;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1152;836885;1994;19941012;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Cerro de las Mulas;30SYK00;30SYK0309;;39,80676;-0,62862;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1153;828858;1994;19941012;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Cerro de las Mulas;30SYK00;30SYK0209;;39,807;-0,6403;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1154;911722;1994;19941012;Convolvulus lanuginosus;;Spain;VALENCIA;Alcublas;Barranco de Cañas;30SYK00;30SYK0009;;39,80747;-0,66364;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1155;827441;1996;19960319;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;Cerro de Creueta;30SYK31;30SYK3510;;39,80752;-0,25483;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1156;557128;2005;20050621;Convolvulus lanuginosus;;Spain;VALENCIA;Andilla;Oset;30SXK90;30SXK9009;;39,80976;-0,78037;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1157;861216;2007;20071118;Convolvulus lanuginosus;;Spain;CASTELLON;Sot de Ferrer;Valle del Palancia;30SYK21;30SYK2110;;39,81127;-0,41821;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1158;947990;2010;20100410;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranco del Melón;30SYK11;30SYK1910;;39,81179;-0,44155;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1159;1133846;2010;20101105;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranc de Rovira;30SYK11;30SYK1810;;39,81205;-0,45322;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1160;1133845;2010;20101105;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranc de Rovira;30SYK11;30SYK1710;;39,8123;-0,4649;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1161;1099063;2010;20101028;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranco de Cabrera;30SYK11;30SYK1610;;39,81256;-0,47657;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1162;1099062;2010;20101028;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranco de Cabrera;30SYK11;30SYK1510;;39,81281;-0,48824;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1163;498956;1997;19970708;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Barranco de los Frailes;30SXK60;30SXK6709;;39,81459;-1,04891;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1164;563243;2008;20080616;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Barranco de las Canales;30SXK60;30SXK6009;;39,81594;-1,13065;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1165;845821;1994;19941012;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;La Montanera;30SYK01;30SYK0210;;39,816;-0,63999;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1166;563103;2008;20080616;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Barranco de las Canales;30SXK50;30SXK5909;;39,81612;-1,14233;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1167;845817;1994;19941012;Convolvulus lanuginosus;;Spain;VALENCIA;Alcublas;La Montanera;30SYK01;30SYK0010;;39,81647;-0,66334;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1168;716917;1994;19941012;Convolvulus lanuginosus;;Spain;VALENCIA;Alcublas;Collado de la Cruz;30SXK91;30SXK9910;;39,81671;-0,67501;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1169;835300;2006;20060421;Convolvulus lanuginosus;;Spain;CASTELLON;Alfondeguilla;Cerro del Señor;30SYK31;30SYK3011;;39,81789;-0,31282;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1170;835294;2006;20060421;Convolvulus lanuginosus;;Spain;CASTELLON;Soneja;Cerro del Señor;30SYK21;30SYK2911;;39,81816;-0,3245;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1171;826027;2006;20060421;Convolvulus lanuginosus;;Spain;CASTELLON;Soneja;Cerro del Churro;30SYK21;30SYK2811;;39,81843;-0,33617;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1172;1346458;2012;20120609;Convolvulus lanuginosus;;Spain;CASTELLON;Soneja;;30SYK21;30SYK2711;;39,81869;-0,34784;;inconnu;lieux dit;1000;import BDD internet;C. Torres Gómez,J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1173;557718;2005;20050621;Convolvulus lanuginosus;;Spain;VALENCIA;Andilla;Oset;30SXK91;30SXK9010;;39,81877;-0,78008;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1174;1406269;2012;20120405;Convolvulus lanuginosus;;Spain;CASTELLON;Soneja;;30SYK21;30SYK2111;;39,82027;-0,41787;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1175;1406267;2012;20120405;Convolvulus lanuginosus;;Spain;CASTELLON;Soneja;;30SYK21;30SYK2011;;39,82053;-0,42955;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1176;861210;2007;20071118;Convolvulus lanuginosus;;Spain;CASTELLON;Castellnovo;Valle del Palancia;30SYK11;30SYK1911;;39,82079;-0,44122;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1177;861203;2008;20080422;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Valle del Palancia;30SYK11;30SYK1811;;39,82105;-0,45289;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1178;1110252;2010;20101028;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Camino de Cabrera;30SYK11;30SYK1611;;39,82156;-0,47624;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1179;1110382;2010;20101028;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;;30SYK11;30SYK1511;;39,82181;-0,48791;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1180;1099061;2010;20101028;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Barranco de Cabrera;30SYK11;30SYK1411;;39,82207;-0,49958;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1181;80630;1989;1989;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Montemayor;30SYK01;30SYK0311;;39,82476;-0,628;;inconnu;lieux dit;1000;import BDD internet;M. B. Crespo Villalba;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Sin determinar, 
1182;731379;2008;20080616;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Barranco de las Canales;30SXK61;30SXK6010;;39,82494;-1,13041;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1183;731384;2008;20080616;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;El Encambrado;30SXK51;30SXK5910;;39,82513;-1,14208;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1184;40513;1993;19930605;Convolvulus lanuginosus;;Spain;;;Coll de Marianet;30SYK21;30SYK2912;;39,82716;-0,32415;;inconnu;lieux dit;1000;import BDD internet;C. Fabregat Llueca,S. López Udías;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Sin determinar, 
1185;829625;2006;20060421;Convolvulus lanuginosus;;Spain;CASTELLON;Chóvar;Cerro del Churro;30SYK21;30SYK2812;;39,82743;-0,33582;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1186;45244;1996;19960618;Convolvulus lanuginosus;;Spain;;;Barranco de los Juncaricos;30SYK21;30SYK2612;;39,82796;-0,35917;;inconnu;lieux dit;1000;import BDD internet;C. Fabregat Llueca,S. López Udías;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Sin determinar, 
1187;1406270;2012;20120405;Convolvulus lanuginosus;;Spain;CASTELLON;Soneja;;30SYK21;30SYK2112;;39,82928;-0,41754;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1188;1406268;2012;20120405;Convolvulus lanuginosus;;Spain;CASTELLON;Soneja;;30SYK21;30SYK2012;;39,82954;-0,42921;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1189;957008;2008;20080422;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Riberas del Riu Palancia;30SYK11;30SYK1812;;39,83005;-0,45256;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1190;1096963;2010;20101028;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;;30SYK11;30SYK1612;;39,83056;-0,47591;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1191;1110383;2010;20101028;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;;30SYK11;30SYK1512;;39,83081;-0,48758;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1192;80648;1989;1989;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Cova Santa;30SYK01;30SYK0412;;39,83353;-0,61602;;inconnu;lieux dit;1000;import BDD internet;M. B. Crespo Villalba;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Sin determinar, 
1193;769684;2010;20100601;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Barranco de la Torrecilla;30SYK01;30SYK0212;;39,834;-0,63937;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1194;769660;2010;20100601;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Barranco de la Torrecilla;30SYK01;30SYK0112;;39,83424;-0,65105;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1195;1406279;2012;20120303;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;;30SYK31;30SYK3613;;39,83424;-0,24208;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1196;1406277;2012;20120303;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;;30SYK31;30SYK3513;;39,83452;-0,25375;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1197;509218;1989;1989;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Masía de Ribas;30SYK01;30SYK0513;;39,84229;-0,60403;;inconnu;lieux dit;1000;import BDD internet;M. B. Crespo Villalba;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Bibliografia, 
1198;1125840;2011;20110320;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;Miramar;30SYK31;30SYK3914;;39,8424;-0,2067;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1199;769692;2010;20100601;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Barranco de la Torrecilla;30SYK01;30SYK0313;;39,84277;-0,62738;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1200;887171;2010;20100601;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Barranco de Argullón;30SYK01;30SYK0213;;39,84301;-0,63906;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
