id_observation	id_releve	id_releve_type	nom_org_f	id_releve_methode	date_releve_fin	nom_obs	id_precision	id_maille_inpn_5	id_maille_inpn_10	x_l93	y_l93	lon_wgs84	lat_wgs84	insee_comm	commune	insee_dept	lieudit	nom_cite	cd_nom	cd_ref	nom_reconnu	
"20785209"	"8121529"	"RT"	"Parc national des Calanques"	"1"	"2016-05-22"	"ONOFRIO (D') Patrice"	"P"	"19424"	"7895"	"910636"	"6238856"	"5.59108621330539"	"43.2178059823842"	"13022"	"Cassis"	"13"	"BOIS DE MENTAURE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415721"	"284789"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912788"	"6239282"	"5.61771287292213"	"43.220997461637"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20782281"	"8118601"	"RT"	"Parc national des Calanques"	"1"	"2017-05-22"	"ONOFRIO (D') Patrice"	"P"	"19281"	"7788"	"909853"	"6239185"	"5.58159347756483"	"43.2209944309039"	"13022"	"Cassis"	"13"	"BOIS DE MENTAURE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507928"	"8015625"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19711"	"8000"	"920576"	"6239466"	"5.71352433938295"	"43.2202871852883"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"239674"	"16780"	"RT"	"Réseau des botanistes amateurs (RBA)"	"1"	"2010-05-01"	"BARREAU Dominique"	"T"	"13043"	"5874"	"698679"	"6200562"	"2.98384064922666"	"42.90447692879"	"11144"	"Fitou"	"11"	"LA MARENDE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8061909"	"1077539"	"RT"	"Fédération Aude Claire"	"3"	"2014-05-22"	"PLASSART Clémentine"	"P"	"13230"	"1668"	"704336"	"6202583"	"3.05305744086867"	"42.922639441121"	"11202"	"Leucate"	"11"	"PLATEAU DE LEUCATE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"23211554"	"8403750"	"RT"	"Société d'Horticulture et d'Histoire Naturelle de l'Hérault (SHHNH)"	"1"	"2019-05-05"	"ANDRIEU Frédéric / DELAUMONE Patrice / CASIEZ Christine / GUIZARD Roselyne / GARCIA Jean-René"	"P"	"13234"	"1670"	"704171"	"6221042"	"3.0511848348774"	"43.088651300684"	"11170"	"Gruissan"	"11"	"L'ÉVÊQUE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507922"	"8015619"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19712"	"8001"	"921375"	"6240460"	"5.72376748883053"	"43.2289756446888"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20762075"	"8109824"	"RT"	"Réseau des botanistes amateurs (RBA)"	"1"	"2016-05-26"	"LEJEUNE Romain"	"P"	"13042"	"5873"	"695781"	"6196261"	"2.94842475658488"	"42.8657888109189"	"66190"	"Salses-le-Château"	"66"	"PLANAL DE LA GARRIGUE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8488603"	"1171823"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-08"	"MORVANT Yves / MICHAUD Henri"	"P"	"19567"	"7895"	"918102"	"6237257"	"5.68219002949435"	"43.2011889403814"	"83027"	"La Cadière-d'Azur"	"83"	"LES VAUSSIERS"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8489311"	"1171906"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-11"	"MICHAUD Henri"	"P"	"19567"	"7895"	"916422"	"6239789"	"5.66259489474489"	"43.2244626903667"	"13023"	"Ceyreste"	"13"	"LA LOUISIANNE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1734091"	"357903"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2010-03-14"	"MICHAUD Henri / MORVANT Yves"	"P"	"19710"	"8000"	"922509"	"6231207"	"5.73376897856098"	"43.1454434861662"	"83009"	"Bandol"	"83"	"ROUSTAGNON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415812"	"284870"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912268"	"6238962"	"5.6111903818472"	"43.2182754516107"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507585"	"8015490"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19712"	"8001"	"921319"	"6240402"	"5.72305441889091"	"43.2284716058949"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8489276"	"1171900"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-11"	"MICHAUD Henri"	"P"	"19567"	"7895"	"917162"	"6239050"	"5.67138456021703"	"43.2175943209493"	"13023"	"Ceyreste"	"13"	"LA LOUISIANNE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415920"	"284962"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-30"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"915270"	"6238826"	"5.64803556741865"	"43.2161537028352"	"13023"	"Ceyreste"	"13"	"LES YSSARDS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415804"	"284864"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912368"	"6238801"	"5.61235412440959"	"43.2167982892862"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"273037"	"19788"	"RT"	"Réseau des botanistes amateurs (RBA)"	"9"	"1994-03-20"	"BARREAU Dominique"	"T"	"13416"	"1670"	"707456"	"6226315"	"3.09157204724572"	"43.1360515599991"	"11170"	"Gruissan"	"11"	"LES AUZILS"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8489165"	"1171886"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-11"	"MICHAUD Henri"	"P"	"19567"	"7895"	"917167"	"6237819"	"5.67093399945928"	"43.206526241732"	"13028"	"La Ciotat"	"13"	"LA LOUISIANNE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753932"	"359441"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-24"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"919074"	"6232552"	"5.69216233556383"	"43.1585954078165"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LA NARTETTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"169749"	"11245"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2010-04-24"	"MOLINA James / MICHAUD Henri"	"P"	"13230"	"1668"	"704659"	"6201253"	"3.05699807974824"	"42.9106769970053"	"11202"	"Leucate"	"11"	"PLATEAU DE LEUCATE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"23095830"	"8384612"	"RT"	"Parc naturel régional de la Narbonnaise"	"4"	"2018-05-22"	"NICOLAS Sylvain"	"P"	"13232"	"1669"	"700930"	"6210090"	"3.01139319571473"	"42.9901632382328"	"11266"	"Port-la-Nouvelle"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20785728"	"8122048"	"RT"	"Parc national des Calanques"	"1"	"2016-04-16"	"CROUZET Nicolas"	"P"	"19567"	"7895"	"917087"	"6239043"	"5.67045975177332"	"43.2175542065973"	"13023"	"Ceyreste"	"13"	"LA SAMBRE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"12656591"	"2641800"	"RT"	"Réseau des botanistes amateurs (RBA)"	"2"	"2016-12-31"	"REBAUDO Bernard"	"P"	"19424"	"7895"	"914741"	"6239914"	"5.64198082752882"	"43.226094249002"	"13023"	"Ceyreste"	"13"	"PÉLENGARRI-SUD"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1595328"	"341620"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2005-11-12"	"MICHAUD Henri / MORVANT Yves"	"P"	"19566"	"7895"	"918928"	"6232548"	"5.69036788144287"	"43.1586041996761"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"23051928"	"8372251"	"RT"	"Bureau d'étude Naturalia Environnement"	"1"	"2016-06-16"	"PRUNIER Robin"	"P"	"19856"	"8001"	"928156"	"6241818"	"5.80772459966929"	"43.2390476014401"	"83016"	"Le Beausset"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507891"	"8015588"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19712"	"8001"	"921314"	"6240416"	"5.72299888661155"	"43.2285990139111"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"13572"	"2593"	"RT"	"Réseau des botanistes amateurs (RBA)"	"9"	"1994-03-20"	"MOLINA James"	"P"	"13416"	"1670"	"707691"	"6226370"	"3.0944590423858"	"43.1365437665051"	"11170"	"Gruissan"	"11"	"CHAPELLE DES AUZILS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"12724643"	"2653660"	"RT"	"Réseau des botanistes amateurs (RBA)"	"9"	"2016-05-21"	"ANDRIEU Frédéric"	"P"	"13233"	"1669"	"700465"	"6218751"	"3.00570426283951"	"43.0680579328005"	"11379"	"Sigean"	"11"	"ILE DE L'AUTE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1414683"	"284502"	"RT"	"Bureau d'études ECOMED"	"9"	"2007-04-25"	"LEJEUNE Solenne / VANDERPERT Heloïse"	"P"	"18468"	"7573"	"879161"	"6250503"	"5.20812895901552"	"43.3311311814926"	"13033"	"Ensuès-la-Redonne"	"13"	"LES FIGUIERES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415744"	"284812"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912858"	"6239263"	"5.61856563173863"	"43.2208057750585"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"241913"	"19017"	"RT"	"Réseau des botanistes amateurs (RBA)"	"1"	"1994-03-20"	"BARREAU Dominique"	"P"	"13416"	"1670"	"707652"	"6226500"	"3.09398195439023"	"43.1377134682245"	"11170"	"Gruissan"	"11"	"LES AUZILS"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415763"	"284831"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912359"	"6238951"	"5.61230451645804"	"43.2181494904607"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1457093"	"299939"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2003-03-02"	"MORVANT Yves / MICHAUD Henri"	"P"	"19854"	"8000"	"926130"	"6233063"	"5.77902274559506"	"43.1609906202731"	"83123"	"Sanary-sur-Mer"	"83"	"OUVRAGE DE LA POINTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8488616"	"1171826"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-08"	"MICHAUD Henri / MORVANT Yves"	"P"	"19567"	"7895"	"918310"	"6236561"	"5.68445514112135"	"43.1948685113625"	"83027"	"La Cadière-d'Azur"	"83"	"LE PIN"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8489302"	"1171904"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-11"	"MICHAUD Henri"	"P"	"19567"	"7895"	"916699"	"6239489"	"5.66587562057863"	"43.2216816372307"	"13023"	"Ceyreste"	"13"	"LA LOUISIANNE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507929"	"8015626"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19712"	"8001"	"921433"	"6240387"	"5.72444956891515"	"43.228301393763"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1752008"	"359050"	"RT"	"Bureau d'études ECOMED"	"9"	"2007-04-22"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"919083"	"6232751"	"5.69235619956958"	"43.1603815446853"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8136055"	"1103414"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2014-12-21"	"MICHAUD Henri / MORVANT Yves"	"P"	"19710"	"8000"	"921995"	"6230189"	"5.72702717171629"	"43.136452368429"	"83009"	"Bandol"	"83"	"VALLON DES GRAVIERS"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753821"	"359342"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-24"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"918835"	"6232029"	"5.68900879359976"	"43.1539671810176"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"23219776"	"8404970"	"RT"	"Syndicat mixte RIVAGE"	"3"	"2019-04-29"	"GRITTI Clara"	"P"	"13229"	"1667"	"700232"	"6199660"	"3.00283758186147"	"42.8963667189691"	"11202"	"Leucate"	"11"	"SIDRIERES"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415919"	"284961"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-07-13"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"917333"	"6237561"	"5.67286670335205"	"43.2041563470122"	"13028"	"La Ciotat"	"13"	"LES PLAINES BARONNES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8368343"	"1162169"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1990-06-15"	"LAVAGNE André"	"T"	"19712"	"8001"	"924730"	"6242305"	"5.7658082595155"	"43.2445129641187"	"83035"	"Le Castellet"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753936"	"359445"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-26"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"919633"	"6232962"	"5.69919860933392"	"43.1621094540652"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LA MADRAGUE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"4103910"	"654042"	"RT"	"Bureau d'étude BIODIV"	"1"	"2014-04-29"	"BARET Julien"	"P"	"18468"	"7573"	"877047"	"6250942"	"5.182237101402"	"43.3356074726525"	"13021"	"Carry-le-Rouet"	"13"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507257"	"8015399"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19712"	"8001"	"922407"	"6240049"	"5.73627976912757"	"43.224959965692"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1347586"	"274764"	"RT"	"Bureau d'études ECOMED"	"1"	"2006-04-26"	"LIJNEN Delphine"	"P"	"19424"	"7895"	"914404"	"6236935"	"5.63661441960636"	"43.199414282493"	"13028"	"La Ciotat"	"13"	"CHEMIN CHARRE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753925"	"359434"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-29"	"LEJEUNE Solenne"	"P"	"19710"	"8000"	"921830"	"6230485"	"5.72512732984323"	"43.1391643793233"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LES ENGRAVIERS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"4127598"	"658087"	"RT"	"Bureau d'études ECOSPHERE"	"1"	"2013-05-28"	"CROUZET Nicolas"	"P"	"19856"	"8001"	"929155"	"6240153"	"5.8192767741502"	"43.2237600186044"	"83016"	"Le Beausset"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	""	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1696512"	"352258"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2008-12-07"	"MICHAUD Henri / MORVANT Yves"	"P"	"19567"	"7895"	"919361"	"6239345"	"5.69853823487857"	"43.2195738809805"	"83027"	"La Cadière-d'Azur"	"83"	"FOUR A CADE N° 15"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415753"	"284821"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-13"	"LEJEUNE Solenne / AUDA Pascal"	"P"	"19424"	"7895"	"911329"	"6238630"	"5.59951334212572"	"43.2155693484171"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1617446"	"346919"	"RT"	"Réseau des botanistes amateurs (RBA)"	"2"	"2006-10-22"	"MORVANT Yves"	"P"	"19856"	"8001"	"928050"	"6241926"	"5.80646846253789"	"43.2400523625047"	"83016"	"Le Beausset"	"83"	"LA GARENNE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"9875694"	"1400769"	"RT"	"Bureau d'études ECOMED"	"1"	"2012-04-17"	"VOLANT Jérôme"	"P"	"19424"	"7895"	"914962"	"6238077"	"5.64394131061142"	"43.2095130162968"	"13023"	"Ceyreste"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415819"	"284874"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-25"	"LEJEUNE Solenne / VANDERPERT Heloïse"	"P"	"18468"	"7573"	"879321"	"6250652"	"5.21015128981816"	"43.3324307801602"	"13033"	"Ensuès-la-Redonne"	"13"	"LES FIGUIERES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1772112"	"362251"	"BIB"	"Bureau d'Etudes CERCIS"	"1"	"2010-12-31"	"FAURE Karine"	"P"	"19710"	"8000"	"921547"	"6231121"	"5.72192271851501"	"43.1449692759206"	"83112"	"Saint-Cyr-sur-Mer"	"83"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1414067"	"284398"	"RT"	"Bureau d'études ECOMED"	"9"	"2007-04-25"	"VANDERPERT Heloïse"	"P"	"18468"	"7573"	"879161"	"6250513"	"5.20813240467334"	"43.3312211051069"	"13033"	"Ensuès-la-Redonne"	"13"	"LES FIGUIERES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"9875705"	"1400780"	"RT"	"Bureau d'études ECOMED"	"1"	"2011-08-19"	"VOLANT Jérôme"	"P"	"19424"	"7895"	"914384"	"6237215"	"5.63648357917197"	"43.2019374722924"	"13023"	"Ceyreste"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1763333"	"361511"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2010-12-18"	"MICHAUD Henri / MORVANT Yves"	"P"	"19711"	"8000"	"922614"	"6236686"	"5.73739068136381"	"43.1946633493996"	"83027"	"La Cadière-d'Azur"	"83"	"COSTES GALINES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753923"	"359432"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-26"	"LEJEUNE Solenne"	"P"	"19711"	"8000"	"920483"	"6238828"	"5.71211168281679"	"43.2145804466187"	"83027"	"La Cadière-d'Azur"	"83"	"LE MALPASSET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20569840"	"8060692"	"RT"	"Conservatoire d'espaces naturels du Languedoc-Roussillon (CEN LR)"	"1"	"2015-04-30"	"SIROT Benjamin"	"P"	"13233"	"1669"	"700281"	"6218433"	"3.00344692188319"	"43.0651979480209"	"11379"	"Sigean"	"11"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"9875707"	"1400782"	"RT"	"Bureau d'études ECOMED"	"1"	"2012-04-17"	"VOLANT Jérôme"	"P"	"19424"	"7895"	"914374"	"6236975"	"5.63626218782163"	"43.1997828880888"	"13028"	"La Ciotat"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753933"	"359442"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-26"	"LEJEUNE Solenne"	"P"	"19711"	"8000"	"920362"	"6239497"	"5.71090686970887"	"43.2206319744345"	"83027"	"La Cadière-d'Azur"	"83"	"LE MALPASSET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8489178"	"1171889"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-11"	"MICHAUD Henri"	"P"	"19567"	"7895"	"917279"	"6238075"	"5.67241695360275"	"43.2087935656698"	"13028"	"La Ciotat"	"13"	"LA LOUISIANNE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"3974061"	"603240"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2013-01-28"	"PIRES Mathias / MICHAUD Henri / PAVON Daniel"	"P"	"18468"	"7573"	"878887"	"6250497"	"5.20475164746153"	"43.3311460939642"	"13033"	"Ensuès-la-Redonne"	"13"	"CALANQUE DES ANTHÉNORS"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753918"	"359427"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-29"	"LEJEUNE Solenne"	"P"	"19710"	"8000"	"922399"	"6231156"	"5.7323969121057"	"43.1450192774915"	"83009"	"Bandol"	"83"	"ROUSTAGNON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415795"	"284856"	"RT"	"Bureau d'études ECOMED"	"1"	"2006-04-26"	"LIJNEN Delphine"	"P"	"19424"	"7895"	"914393"	"6236954"	"5.63648704708246"	"43.1995883943858"	"13028"	"La Ciotat"	"13"	"CHEMIN CHARRE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20566207"	"8057462"	"RT"	"Conservatoire d'espaces naturels du Languedoc-Roussillon (CEN LR)"	"1"	"2013-04-17"	"CARBONNE Julien"	"P"	"13416"	"1670"	"707824"	"6225243"	"3.09607567396065"	"43.126405585095"	"11170"	"Gruissan"	"11"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753944"	"359452"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-26"	"LEJEUNE Solenne"	"P"	"19712"	"8001"	"922151"	"6240461"	"5.73330809984537"	"43.2287434810548"	"83027"	"La Cadière-d'Azur"	"83"	"VALLON DU CANNET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"3926146"	"582664"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1997-12-31"	"MICHAUD Henri / MOLINA James"	"T"	"19567"	"7895"	"917078"	"6236440"	"5.669267111787"	"43.1941563557765"	"13028"	"La Ciotat"	"13"	"AIRE DE SERVICE DES PLAINES BARONNES"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"134563"	"10447"	"RT"	"Réseau des botanistes amateurs (RBA)"	"9"	"2007-04-27"	"BARREAU Dominique"	"T"	"13232"	"1669"	"700178"	"6210509"	"3.00218077493715"	"42.9939320508249"	"11   "	"AUDE"	"11"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"23053580"	"8372641"	"RT"	"Bureau d'étude Naturalia Environnement"	"1"	"2016-06-30"	"PRUNIER Robin"	"P"	"19854"	"8000"	"926073"	"6233031"	"5.77830899130152"	"43.1607210070225"	"83123"	"Sanary-sur-Mer"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
